phase_id,phase_name,lesson_id,lesson_title,teaching_book,book_exists,book_pages,lesson_page,page_valid,practice_label,practice_paths,practice_all_exist,review_path,review_exists,repair_path,repair_exists,source_count,source_urls,source_urls_complete
python,Python for Data Analysts,PY5,"Merge, concat and validation",assets/python/C1_M07_PYTHON_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,44,21,True,PY5,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_CANONICAL_PRACTICE_NOTEBOOK_RC1.ipynb,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://www.youtube.com/watch?v=PSNXoAs2FtQ | https://pandas.pydata.org/docs/reference/api/pandas.merge.html,True
python,Python for Data Analysts,PY6,Reshape and time analysis,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,44,24,True,PY6,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_CANONICAL_PRACTICE_NOTEBOOK_RC1.ipynb,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=PSNXoAs2FtQ,True
python,Python for Data Analysts,PY7,Visualization with pandas and Matplotlib,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,44,27,True,PY7,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_CANONICAL_PRACTICE_NOTEBOOK_RC1.ipynb,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://www.youtube.com/watch?v=PSNXoAs2FtQ | https://matplotlib.org/stable/plot_types/,True
python,Python for Data Analysts,PY8,Exploratory data analysis (EDA),assets/python/C1_M07_PYTHON_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,44,30,True,PY8,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_CANONICAL_PRACTICE_NOTEBOOK_RC1.ipynb,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=Liv6eeb1VfE,True
python,Python for Data Analysts,PY9,"Notebook quality, outputs and reproducibility",assets/python/C1_M07_PYTHON_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,44,33,True,PY9,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_CANONICAL_PRACTICE_NOTEBOOK_RC1.ipynb,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.to_csv.html,True
python,Python for Data Analysts,PY10,Integrated analyst workflow in Python,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,44,36,True,PY10,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_CANONICAL_PRACTICE_NOTEBOOK_RC1.ipynb,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
statistics,Statistics & Experimental Thinking,STAT1,"Descriptive statistics: center, spread and outliers",assets/statistics/C1_M08_STATISTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,6,True,STAT1_Descriptive,assets/statistics/C1_M08_STATISTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/statistics/C1_M08_STATISTICS_VISUAL_SIMULATION_NOTEBOOK_RC1.ipynb,True,assets/statistics/C1_M08_STATISTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/statistics/C1_M08_STATISTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=SzZ6GpcfoQY,True
statistics,Statistics & Experimental Thinking,STAT2,"Distributions, percentiles, normal models and z-scores",assets/statistics/C1_M08_STATISTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,9,True,STAT2_Distributions,assets/statistics/C1_M08_STATISTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/statistics/C1_M08_STATISTICS_VISUAL_SIMULATION_NOTEBOOK_RC1.ipynb,True,assets/statistics/C1_M08_STATISTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/statistics/C1_M08_STATISTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=rzFX5NWojp0,True
statistics,Statistics & Experimental Thinking,STAT3,"Population, samples and sampling bias",assets/statistics/C1_M08_STATISTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,12,True,STAT3_Sampling_Bias,assets/statistics/C1_M08_STATISTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/statistics/C1_M08_STATISTICS_VISUAL_SIMULATION_NOTEBOOK_RC1.ipynb,True,assets/statistics/C1_M08_STATISTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/statistics/C1_M08_STATISTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=XLCWeSVzHUU,True
statistics,Statistics & Experimental Thinking,STAT4,"Sampling distributions, standard error and the CLT",assets/statistics/C1_M08_STATISTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,15,True,STAT4_CLT_SE,assets/statistics/C1_M08_STATISTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/statistics/C1_M08_STATISTICS_VISUAL_SIMULATION_NOTEBOOK_RC1.ipynb,True,assets/statistics/C1_M08_STATISTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/statistics/C1_M08_STATISTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=YAlJCEDH2uY,True
statistics,Statistics & Experimental Thinking,STAT5,Confidence intervals and uncertainty,assets/statistics/C1_M08_STATISTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,18,True,STAT5_Confidence_Intervals,assets/statistics/C1_M08_STATISTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/statistics/C1_M08_STATISTICS_VISUAL_SIMULATION_NOTEBOOK_RC1.ipynb,True,assets/statistics/C1_M08_STATISTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/statistics/C1_M08_STATISTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=TqOeMYtOc1w,True
statistics,Statistics & Experimental Thinking,STAT6,"Hypothesis testing, null hypothesis and p-values",assets/statistics/C1_M08_STATISTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,21,True,STAT6_Hypothesis_PValue,assets/statistics/C1_M08_STATISTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/statistics/C1_M08_STATISTICS_VISUAL_SIMULATION_NOTEBOOK_RC1.ipynb,True,assets/statistics/C1_M08_STATISTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/statistics/C1_M08_STATISTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://www.youtube.com/watch?v=0oc49DyA3hU | https://www.youtube.com/watch?v=vemZtEM63GY,True
statistics,Statistics & Experimental Thinking,STAT7,"Effect size, practical significance and decision thresholds",assets/statistics/C1_M08_STATISTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,24,True,STAT7_Effect_Business,assets/statistics/C1_M08_STATISTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/statistics/C1_M08_STATISTICS_VISUAL_SIMULATION_NOTEBOOK_RC1.ipynb,True,assets/statistics/C1_M08_STATISTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/statistics/C1_M08_STATISTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=vemZtEM63GY,True
statistics,Statistics & Experimental Thinking,STAT8,"Correlation, confounding and causal claims",assets/statistics/C1_M08_STATISTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,27,True,STAT8_Correlation_Causality,assets/statistics/C1_M08_STATISTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/statistics/C1_M08_STATISTICS_VISUAL_SIMULATION_NOTEBOOK_RC1.ipynb,True,assets/statistics/C1_M08_STATISTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/statistics/C1_M08_STATISTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://www.youtube.com/watch?v=xZ_z8KWkhXE | https://www.youtube.com/watch?v=ROpbdO-gRUo,True
statistics,Statistics & Experimental Thinking,STAT9,A/B tests and experimental thinking,assets/statistics/C1_M08_STATISTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,30,True,STAT9_AB_Design,assets/statistics/C1_M08_STATISTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/statistics/C1_M08_STATISTICS_VISUAL_SIMULATION_NOTEBOOK_RC1.ipynb,True,assets/statistics/C1_M08_STATISTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/statistics/C1_M08_STATISTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=ROpbdO-gRUo,True
business_analysis,Integrated Business Analysis & Communication,IBA1,Stakeholder request -> decision-focused Analysis Brief,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,40,6,True,IBA1_Analysis_Brief,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
business_analysis,Integrated Business Analysis & Communication,IBA2,"KPI trees, metric definitions and driver logic",assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,40,9,True,IBA2_KPI_Definitions,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
business_analysis,Integrated Business Analysis & Communication,IBA3,Analysis planning and prioritization,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,40,12,True,IBA3_Analysis_Plan,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
business_analysis,Integrated Business Analysis & Communication,IBA4,"Diagnostic analysis: comparison, trend, segment and variance",assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,40,15,True,IBA4_Diagnostic,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=IfKlOC5HSHI,True
business_analysis,Integrated Business Analysis & Communication,IBA5,Root-cause discipline and causal boundaries,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,40,18,True,IBA5_Causal_Boundary,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
business_analysis,Integrated Business Analysis & Communication,IBA6,Observation -> insight -> implication,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,40,21,True,IBA6_Insight_Chain,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=IfKlOC5HSHI,True
business_analysis,Integrated Business Analysis & Communication,IBA7,Recommendations that can actually be executed,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,40,24,True,IBA7_Recommendation,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
business_analysis,Integrated Business Analysis & Communication,IBA8,"Executive writing: headline, evidence and one-page memo",assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,40,27,True,IBA8_Executive_Memo,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
business_analysis,Integrated Business Analysis & Communication,IBA9,Data storytelling and visual hierarchy,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,40,30,True,IBA9_Story_Plan,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_TARGETED_REPAIR_CARDS_RC1.pdf,True,3,https://www.youtube.com/watch?v=Hfx1X9WSGYQ | https://www.youtube.com/watch?v=CfBHKy2sebQ | https://www.youtube.com/watch?v=kfGbI9wovZk,True
business_analysis,Integrated Business Analysis & Communication,IBA10,"Stakeholder defense: questions, pushback and uncertainty",assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,40,33,True,IBA10_Defense,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
business_analysis,Integrated Business Analysis & Communication,IBA11,Integrated case: analysis -> decision -> communication,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,40,36,True,IBA11_Integrated_Case,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/business_analysis/C1_M09_BUSINESS_ANALYSIS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=IfKlOC5HSHI,True
ai_assisted,AI-Assisted Analyst & Modern Awareness,AIA0,What AI is for in analyst work,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,37,6,True,AIA0_Tool_Risk_Matrix,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
ai_assisted,AI-Assisted Analyst & Modern Awareness,AIA1,"Prompt design: outcome, context, constraints and verification",assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,37,9,True,AIA1_Prompt_Lab,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://openai.com/academy/data-analysis/ | https://help.openai.com/en/articles/8437071,True
ai_assisted,AI-Assisted Analyst & Modern Awareness,AIA2,Verify AI analysis and file-based answers,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,37,12,True,AIA2_Output_Audit,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://help.openai.com/en/articles/8555545-uploading-files-with-advanced-data-analysis-in-chatgpt,True
ai_assisted,AI-Assisted Analyst & Modern Awareness,AIA3,"AI-generated Excel, SQL, Python and DAX",assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,37,15,True,AIA3_Code_Audit,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=OT1RErkfLNQ,True
ai_assisted,AI-Assisted Analyst & Modern Awareness,AIA4,"AI-assisted analysis: plan, hypotheses and exploration",assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,37,18,True,AIA4_Analysis_Plan,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://openai.com/academy/data-analysis/,True
ai_assisted,AI-Assisted Analyst & Modern Awareness,AIA5,"Hallucinations, citations and source hierarchy",assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,37,21,True,AIA5_Source_Hierarchy,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
ai_assisted,AI-Assisted Analyst & Modern Awareness,AIA6,"Privacy, confidentiality and data minimization",assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,37,24,True,AIA6_Privacy_Minimization,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://help.openai.com/en/articles/7730893-data-controls-faq | https://help.openai.com/en/articles/5722486-how-your-data-is-used-,True
ai_assisted,AI-Assisted Analyst & Modern Awareness,AIA7,AI-assisted communication and documentation,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,37,27,True,AIA7_Communication_Log,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
ai_assisted,AI-Assisted Analyst & Modern Awareness,AIA8,"Modern analyst AI surfaces: know them, do not depend on them",assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,37,30,True,AIA8_Modern_Surfaces,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,5,https://www.youtube.com/watch?v=sfkyiXvlYL0 | https://openai.com/index/chatgpt-for-excel/ | https://help.openai.com/en/articles/20001278-creating-and-editing-documents-spreadsheets-and-presentations-with-chatgpt-work | https://support.microsoft.com/en-us/excel/copilot/get-started-with-copilot-in-excel | https://learn.microsoft.com/en-us/power-bi/create-reports/copilot-reports-overview,True
ai_assisted,AI-Assisted Analyst & Modern Awareness,AIA9,Integrated AI-assisted analyst workflow,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,37,33,True,AIA9_Integrated_Workflow,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/ai_assisted/C1_M10_AI_ASSISTED_ANALYTICS_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
portfolio_hiring,"Portfolio, Capstone & Hiring",PCH1,What a fresher portfolio must prove,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,49,6,True,PCH1_Portfolio_Proof,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/portfolio_hiring/C1_M11_PORTFOLIO_BUILDER_RC1.xlsx | assets/portfolio_hiring/C1_M11_JOB_APPLICATION_TRACKER_RC1.xlsx | assets/portfolio_hiring/C1_M11_DATA_ANALYST_INTERVIEW_HIRING_HANDBOOK_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
portfolio_hiring,"Portfolio, Capstone & Hiring",PCH2,Choose projects with different business stories,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,49,9,True,PCH2_Project_Selection,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/portfolio_hiring/C1_M11_PORTFOLIO_BUILDER_RC1.xlsx | assets/portfolio_hiring/C1_M11_JOB_APPLICATION_TRACKER_RC1.xlsx | assets/portfolio_hiring/C1_M11_DATA_ANALYST_INTERVIEW_HIRING_HANDBOOK_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
portfolio_hiring,"Portfolio, Capstone & Hiring",PCH3,Build a GitHub project repository recruiters can inspect,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,49,12,True,PCH3_Repo_Audit,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_CANONICAL_PRACTICE_WORKBOOK_RC1.xlsx | assets/portfolio_hiring/C1_M11_PORTFOLIO_BUILDER_RC1.xlsx | assets/portfolio_hiring/C1_M11_JOB_APPLICATION_TRACKER_RC1.xlsx | assets/portfolio_hiring/C1_M11_DATA_ANALYST_INTERVIEW_HIRING_HANDBOOK_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/portfolio_hiring/C1_M11_PORTFOLIO_CAPSTONE_HIRING_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://docs.github.com/en/account-and-profile/how-tos/profile-customization/managing-your-profile-readme | https://docs.github.com/en/repositories/managing-your-repositorys-settings-and-features/customizing-your-repository/about-readmes,True
